artist,artist_id,date
Smokepurpp,21dooacK2WGBB5amYvKyfM,2019-08-04
BEXEY,3PXR1cXkJk5aOekoGOtWFA,2019-08-04
HEALTH,6FfjnGXMhxSsJTuGLWBDth,2019-08-04
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,2019-08-04
✦ pink cig ✦,2tUQBKyK8X6brOuWkaUdmO,2019-08-04
outsideOUTSIDE,1MY3OXLwVwiZPt3pjOAef5,2019-08-04
Lucas Lucco,06cd30Cv9US973Ika84gDw,2019-05-12
Diego & Victor Hugo,3k68C6mNMJL6OaAdWeW2ZF,2019-05-12
Yasmin Santos,597XBqZtaiZC7laCNx3nVz,2019-05-12
Diego & Arnaldo,0CrGLmfVKzk9rAyiNb91ft,2019-05-12
Avine Vinny,4KDxYlnGZEiS60pAnfZf4W,2019-05-12
Henrique & Diego,1D6vAeVUcgMbSx80IA3Zun,2019-05-12
Zé Neto & Cristiano,487N2T9nIPEHrlTZLL3SQs,2019-05-12
Jorge & Mateus,1elUiq4X7pxej6FRlrEzjM,2019-05-12
Fernando & Sorocaba,1oSgjdbgLYULVmEBojPRw8,2019-05-12
Guilherme & Benuto,6m6e7D2TnV0aYMllFFwMxu,2019-05-12
Dilsinho,4NUePmzDvCYqilXBFa91Hg,2019-05-12
Paulo e Nathan,3CGLLDfrPjF2FJ8HDCKMMv,2019-05-12
Rob Nunes,3WhKStgXqBomTpLZr6Q07a,2019-05-12
Marcos & Belutti,0NsJZ5PMjqghGDuMzY7CuT,2019-05-12
Bruninho & Davi,5exy2LREZrJ6aRzj1SwXQX,2019-05-12
Zé Cassiano,1GykbOddg2FKQa03hhCnL1,2019-05-12
Solange Almeida,3Hew3AuvrbKxCbehT4Rorq,2019-05-12
Marcos & Douglas,2Qoxe1cZkQsE4WuybBQDw8,2019-05-12
João Fernando & Gabriel,1XB0dj0xLwnh1oUXGwXfiR,2019-05-12
Flavinho Tinto,0z4JZadCwwIz2B3bEer23M,2019-05-12
Sandro e Cícero,3asFzvfQUWzmAJQtWoL1u5,2019-05-12
Relber & Allan,5fmbAOW4NPz1TY2cRg25ec,2019-05-12
Gusttavo Lima,7MiDcPa6UiV3In7lIM71IN,2019-05-12
Maycon e Vinicius,74VKtdiqmUGvy1MXU8cHBX,2019-05-12
João Lucas & Diogo,1zehUQoCz1PI3F4VtppSjA,2019-05-12
Felipe Ferraz,3CCNkfSibkHmOHUN4ikMAI,2019-05-12
Marília Mendonça,1yR65psqiazQpeM79CcGh8,2019-05-12
Zé Felipe & Miguel,5idrK9fRjX0J3DH1K703Vx,2019-05-12
Wesley Safadão,1AL2GKpmRrKXkYIcASuRFa,2019-05-12
João Neto & Frederico,2FrLTuXGuFDzQsjKidB03W,2019-05-12
Karen K,7eUj8CABD3InHrgO14sg6q,2019-05-12
Rafael Quadros,77q2E7KVunjbcwLiceWv1b,2019-05-12
Lucca e Roberto,6OdX9nDK2vlxXb8ppEHpiO,2019-05-19
Felipe Araújo,47uyFQHOD02S0lj9ptRpoB,2019-06-02
Lil Nas X,7jVv8c5Fj3E9VhNjxT4snq,2019-06-02
Maiara & Maraisa,59jlthNnbmim5l9tmNA7se,2019-06-02
Luan Santana,3qvcCP2J0fWi0m0uQDUf6r,2019-06-02
Matheus & Kauan,2Z0lRIqr997lIUiPtrpKCr,2019-06-09
Gustavo Mioto,1X6ORK7IekgmyjV6IFPszP,2019-06-09
João Gustavo e Murilo,6xerOqBLmelL3xZNZkVbGl,2019-07-14
Leo Chaves,0FYpZOHSyfPpCSsLwydVbL,2019-07-28
Xand Avião,43DRDu6nLSeIedZ7T1A616,2019-08-04
Mano Walter,35YkpX0zYwHG8vOIhObvxP,2019-08-04
Matheus & Kauan,2Z0lRIqr997lIUiPtrpKCr,2019-05-12
Naiara Azevedo,0jD7VeE1m2SdHbOWeCtB9l,2019-05-12
Márcia Fellipe,3OxZ4asD88P1lJJmLcXz4K,2019-05-12
Lauana Prado,6TYimByryGphZCtwYopH0y,2019-05-12
Felipe Araújo,47uyFQHOD02S0lj9ptRpoB,2019-05-12
Luan Santana,3qvcCP2J0fWi0m0uQDUf6r,2019-05-12
Xand Avião,43DRDu6nLSeIedZ7T1A616,2019-05-12
Humberto & Ronaldo,1zEo6Fk1iaaOYFlFPBHCFn,2019-05-12
Bruno & Marrone,5JXhkyafynxCvxtov7C1PV,2019-05-12
Analaga,4LTPxLxjiT5pzYd5WZAR3v,2019-05-12
Gabriel Diniz,3WQ1s2QFvL6crxBvrVhwzj,2019-05-12
Mano Walter,35YkpX0zYwHG8vOIhObvxP,2019-05-12
Maiara & Maraisa,59jlthNnbmim5l9tmNA7se,2019-05-12
Henrique & Juliano,3p7PcrEHaaKLJnPUGOtRlT,2019-05-12
Gustavo Mioto,1X6ORK7IekgmyjV6IFPszP,2019-05-12
Enzo Rabelo,7m4l75rnuQbI88PGYVYLkm,2019-05-12
Pacheco,6L8qkVcwxbMShYXrQHy5Uy,2019-05-12
Bruno & Barretto,70x9rYb58QCNNeNxuO3StS,2019-05-12
Murilo Huff,3hq7WoPJsrRP0KMSLhUgRz,2019-05-12
Zé Felipe,7cmuxPnXRJxwuYDHfbD8Eu,2019-05-12
Júnior e Cézar,5fWvTvWy2NCaVy8pFmWIvk,2019-05-12
Simone & Simaria,0MInKJqZscEeNc5K3K0mkE,2019-05-12
Saia Rodada,0xcSCzG87AgHso0rLl4die,2019-05-12
George Henrique & Rodrigo,3FlCKtwOEYQQYyGVEbxG2Z,2019-05-12
Thiago Brava,1LGh5vyaoQP9bgTwLSMTyW,2019-05-19
Pedro Paulo & Alex,5zpNiDA9xLFWQfPCJOQNGN,2019-05-19
Vitor Maia,0g9fMDNPhefLqy4gx0aWUp,2019-05-19
Thales Lessa,3kz1MToxXOeJU18hzSRbRm,2019-05-19
Maycon e Vinicius,74VKtdiqmUGvy1MXU8cHBX,2019-05-19
Leandro & Romário,3BwrR3T9qKOrTV42JkJkOk,2019-05-19
Jefferson Moraes,40t5KmKTi2ajyJmerMYY4C,2019-05-19
MC Kevinho,1mXAhKnZEdF6rotyyd4GBi,2019-05-26
Igor Galdino,1gmbenMWkwfq82yl6VukSA,2019-05-26
Day e Lara,0vsVZPe7ziQLQ3eqwUTc4H,2019-06-02
PH e Michel,2K4WKKLOh0k8NwbzDRgIqi,2019-06-02
Henrique & Diego,1D6vAeVUcgMbSx80IA3Zun,2019-06-02
Gabriel Gava,01WrcqajqftNjrRuSqgyQA,2019-06-09
Maria Clara,2f7WgZUIxWzg5KRU5y0fVc,2019-06-09
Paula Mattos,03lJxNYml1ArLjcZLxfIvz,2019-06-09
Giovanna,2Qh1nt6mqAVaT2RgZkoWuG,2019-06-23
Israel & Rodolffo,41QLxRXlc2NwfJZkHGHKid,2019-06-23
Lucas Reis & Thácio,1b3ausgCrK4oN5Apv1GAhB,2019-06-23
Zé Ricardo & Thiago,4ZUahcHoVxr4lsrfdmhjhV,2019-06-23
Juan Marcus & Vinícius,0GVW2S0kS9yOIEo93ZCNLW,2019-07-07
Breno & Caio Cesar,0qzIE6qGhz0erJe0Fy8RHt,2019-07-21
Marcos & Belutti,0NsJZ5PMjqghGDuMzY7CuT,2019-07-28
Leandro e Romário,4LOxgGhOHDRDqmfiIbXcLB,2019-07-28
Ferrugem,5ZfBThYiIIhL7jHMG8gDB2,2019-07-28
Avine Vinny,4KDxYlnGZEiS60pAnfZf4W,2019-08-04
Cleber & Cauan,6Y8pfJkEdw4EAST4g9C026,2019-08-11
Michel Teló,1sDVuztNhGcetCLChkleDA,2019-08-11
Paula Fernandes,1nca3OA1kKCpP6aPJcBL92,2019-08-11
Jads & Jadson,3HxTMZ6kZ9OuvFfwcYJwov,2019-08-11
Matheus Henrique & Gabriel,0k2WWgstIfg1IXJbsxf0pZ,2019-08-25
Jonas Esticado,22jNvLBrXGKr4CcV2tw8Ag,2019-08-25
Dzeko,5vQfv3s2Z2SRdPZKr82ABw,2019-05-12
Quintino,1V3VTM7VspiQjcmRhC010n,2019-05-12
Todiefor,55SWeOUhlJHrkcuih5J2pQ,2019-05-12
KSHMR,2wX6xSig4Rig5kZU6ePlWe,2019-05-12
Will Sparks,1u7OVFmWah4wQhOPIbUb8U,2019-05-12
Sidney Samson,3XonXgjEAAXVl0WKLF1Z4g,2019-05-12
Tujamo,2vVNxGBvKRQMWwI5c8KmYh,2019-05-12
Chemical Surf,7LgAW1ZiEd8f3HtCMGFaGx,2019-05-12
LUM!X,0TKFPt9w0AAEnhB9bd0pLy,2019-05-12
Jack Wins,5v8ZROs9c26k4yGMxUkebt,2019-05-12
Daddy's Groove,3kcQ94iDBwumLfddrCrse8,2019-05-12
Bougenvilla,1I5pYXplsbqmHaVWlAEhla,2019-05-12
Dropgun,3nAdmhth5AczU6YwCJOlYh,2019-05-12
LVNDSCAPE,2QlwnS23KrBeshXFyK5U6M,2019-05-12
Garmiani,2yhI3iWovCQYjhjoqzKO2R,2019-05-12
Kideko,0ZwQMCRqfyh1OGQkBh9Cnj,2019-05-12
Dave Ruthwell,3QIUzh20rpzV5iWEdDbheN,2019-05-12
Blasterjaxx,37awA8DFCAnCCL7aqYbDnD,2019-05-12
OLWIK,7z55f4aJkaPR4EF2BXqsq7,2019-05-12
Curbi,2XiiUuK68XNdHaHOAF5hnT,2019-05-12
Ryan Riback,33JQK4UoS2aMPYBfdB5Ftt,2019-05-12
Shaun Frank,0BBwlSQvHHtahgYpLj1wJE,2019-05-19
LNY TNZ,1x0ScxgiyFRQDKT4VwcLHa,2019-05-19
Pickle,3RuyFkjMNXXXabK3bH5DQt,2019-05-26
Pink Panda,4DBNGKCWVHaxuDNBAgTiJH,2019-06-02
Jess Glynne,4ScCswdRlyA23odg9thgIO,2019-06-09
Hartebees,7o0nGhyhhbdc2vnNtx0yAO,2019-06-23
Trixxie,5G9jPTXdfaEAHy7HfyVs59,2019-06-30
Junior J,4pSGHK662YAtHNu84LyBER,2019-07-07
Toby Green,7IVgVM49Z4ztdmOqOIxhvP,2019-07-21
Joel Corry,6DgP9otnZw5z6daOntINxp,2019-07-28
Dimitri Vegas & Like Mike,73jBynjsVtofjRpdpRAJGk,2019-07-28
ricky retro,1fA8WmzG2eU2q13kAAjoN8,2019-08-04
Cheyenne Giles,2FoyDZAnGzikijRdXrocmj,2019-08-04
Medina,7c7ZeiPKWHf2E1rsf1P4VF,2019-08-04
Danny Avila,5y3G1B8cpCTaoq0uDgjwzH,2019-08-04
Papa Zeus,34Q1USAO0pv4gNxcnOKNav,2019-08-11
Barbatuques,5xnMjuPp1eDXa8du0SKIHD,2019-08-11
Disco Fries,7G7KvDCLdVG0Ok511Iqc9U,2019-08-18
Dubdogz,4cdyqaBREB68H77QKCrKP1,2019-08-18
Odd Mob,4qLwtWhlhyAoQ4S9mSrDW9,2019-08-25
Sikdope,3EXfNuPuR3OFEdlyoSutcG,2019-08-25
Redondo,3T0HSMgUpuH1hXbT1JPwQF,2019-08-25
Vincent Blake,17f398j9Nm2gXv0san0TjM,2019-05-12
Bazzi,4GvEc3ANtPPjt1ZJllr5Zl,2019-05-12
Lana Del Rey,00FQb4jTyendYWaN8pK0wa,2019-05-19
Voost,2Xpq8bhn9z3zWo6WUsdvDO,2019-06-02
JRL,2Ee5ATMtBMDXnfN4ZtGBco,2019-06-02
Lucas Estrada,2tndYCXQneCV4jtoWRwVpz,2019-06-02
MEDUZA,0xRXCcSX89eobfrshSVdyu,2019-06-09
Dualities,7qplXWyxHyxChnW37jxBxt,2019-06-30
Kesh,3WXZWtCPBQB4jzfs2qM5Ss,2019-07-14
Lizzo,56oDRnqbIiwx4mymNEv7dS,2019-07-28
Mahout,4BH2S4t8fh9YqRIXnEEDEN,2019-08-04
Chris Brown,7bXgB6jMjp9ATFy66eO08Z,2019-08-04
Sech,77ziqFxp5gaInVrF2lj4ht,2019-08-18
Megan Thee Stallion,181bsRPaVXVlUKXrxwZfHK,2019-08-25
Charlie Puth,6VuMaDnrHyPL1p4EHjYLi7,2019-08-25
Reik,0vR2qb8m9WHeZ5ByCbimq2,2019-08-25
Ren,2wcZNQQJrxa2M3d1NMyRvX,2019-05-12
DVRRANI,2qC280dNNA0DXkOb8BXfPh,2019-05-12
Mr. Rockstar,61mgfJoftSgMGoXk8QxIID,2019-05-12
Josh Milli,3fndEtcwxV80TlJ82LXuGM,2019-05-12
Jordan Rivers,5waxdfdLUPwiJYXTGF1WcM,2019-05-12
Ritzy,3mt8qjjMqEpM6jMwmtrC4D,2019-05-12
Danny Chen,7bcaeImcxpS7ssiRrXAmnm,2019-05-12
L.V.,2OXrXkXCSWj8Ygy4AtANfd,2019-05-12
McWeezy,1hxN7sJdXhPSAFslOhPqtg,2019-05-12
1WayTKT,24ECtsocrQbVj10ENiM9xn,2019-05-12
Eddy I.,1JqLCp7PYQfZQNoCPHvLAP,2019-05-12
MikeWave,3pQwkNWMS1ZzuLtKMPrOhY,2019-05-12
Maddox.,1knRDpeiMPjR5JKOd0QR32,2019-05-12
Lou Ella,4LlJh7Tq2fJGfu0WrDJVvX,2019-05-12
Cheyenne Giles,2FoyDZAnGzikijRdXrocmj,2019-05-12
$'Edout,3cnuMCaZKibilqbJ8wXpum,2019-05-12
Tuğçe Kurtiş,5cYodhg1fZFGKqCQmgNlZf,2019-05-12
Doc. Gold Grill,3pTgImw5vQ9c7O4bOqwfYR,2019-05-12
Jovani Vazquez,3jMZ07MMtNur0fPKgpzAhh,2019-05-12
NGHTCRTL,5z3XEA18mPJ6T5So4ksjUu,2019-05-12
Cal-X,2SWUmVJLRaL8z8znu6w1QA,2019-05-12
Fauvely,2R10rK9wE4c1djlMwUnqjx,2019-05-12
Thousand Fingers,6pDwIptiCrEeRzTfc7mLrn,2019-05-12
Riley,4qe70Oziv5er7yrQoD4K6Q,2019-05-12
Twodor,70kZEM4bnawlasKJ05duVw,2019-05-12
Night Quest,21tFWHgIJPy3U65oiFw9ZT,2019-05-12
Redbyrd,3cwwi1F01tjc4Lo4EH0sLj,2019-05-12
Exhale,6WGjjNPGII6AOmRmvVAqcM,2019-05-12
Julius Faran,7mvHFPBisSheHbYISPXvNR,2019-05-12
Adembo,6w06T71OsFNUhFk5OJFGBv,2019-05-19
Ape Uprise,07qFkTpndToHzW8athG3g2,2019-05-19
Velar Prana,2WFJLkIUFKNj7QLZFyPDHg,2019-05-19
Mike Redfields,2Cs7UXxmv9yl47uE6BiW0A,2019-05-19
K.W.E.S.I.,1JQNmDKu1o2W8MPGDnBiCy,2019-05-19
King Cotz,3rdOiSSKxEuuVRnb4G99QX,2019-05-19
Big Nemo,1T9heRkaXniY8vs7FVj1H2,2019-05-19
Rossie,692rNpUiyNcJynpuRmxvaG,2019-05-19
Mr. Gucci,7op8P0k9rbPQUiU0HairjK,2019-05-19
Dat Beat Dope,2iX4JT7hHbyYTRhZYmqE1T,2019-05-19
Leo,6xChQIxQ7WoFEpvTQ4QHDl,2019-05-19
AyoKendo,1IRzORiftddk0cbw803PRW,2019-05-19
Adam Gleeson,1I6lOd0SlAZo9Qjjfmmgn8,2019-05-19
SdotCrown,2ilsrcwSWTBJ8SgrPMYCSH,2019-05-26
Flock Blazer,2Y6oNB9wbqBWBlKzf0Oj3Q,2019-05-26
Rdfm,3RnKOb4tu73Ldlv24dk2nw,2019-05-26
Kayla Rae,0cz0uZX8a30POuEC2hDL9j,2019-05-26
AlexVIN,7ANN6ZYTfn0XZBNzfKD9VB,2019-05-26
Jampact,4qJkIEPTSbOlv190K0ursW,2019-05-26
CRÈME,7GSnGLal6xBBecChmC4W9H,2019-05-26
Moose Raja,0cZbwOOFGdNOTFSqVTSNV4,2019-05-26
KVaux,4e1RI9ihOZ7ORtYvDqL7y4,2019-05-26
FuegoMarket,566VSJnWC8trAUQVxM9Jjx,2019-05-26
James Japan,0RI5JSrXWZIvzDJ9IYP6uJ,2019-05-26
Chop Ford,7p0oZ8YKFndM5oUKkZjnn3,2019-06-02
LNR THRY,4znqH6EAN5LwCeQubGQUk3,2019-06-02
Ufo Fev,1m4NqUSiXZj5qY83vwvoMA,2019-06-02
Delta Mc,0FY3A8vJJrTfxjewibFd4s,2019-06-02
Doggy Do,5g9WPmiQ2bHxwIvHYxKfoe,2019-06-02
Мира,12sbRO9iOD7KjE0tMsULYY,2019-06-02
Santi & Tuğçe,437O1jQdyOOhIS1M41xQaC,2019-06-02
Simonxg,7fHTA7oOk5aDBaFvFSIQKM,2019-06-02
The Apx,4FcDSQOUJabW2HEHGofJOM,2019-06-02
Darth Athena,6CROloqBVsB3u7pAuPtRsU,2019-06-02
PRIME,49obduMcSpjNs1TaNL2KUp,2019-06-02
jone z,4MrGtejkwFhKkQGmT6xaj2,2019-06-02
INTRASoL,1gWSlynXtpMIR4V25NG5Nc,2019-06-02
Kaio Kane,1pBey3AZR9qub2qq08twA0,2019-06-02
Topp,16Wz3yaNyWBIcsVaOMTa60,2019-06-16
Kwashie,1cqnEs0uU65oUJStl178qC,2019-06-16
Dzang Tran,3OpMvrwehmwGOTbfSaqqk5,2019-06-16
Readar,6iybUY3hAzqwYs189RCzwZ,2019-06-16
Marlon Percy,1BubhUFJssKMpZ5WcSyyJ1,2019-06-16
WhoøSh,7hova6DqHVQqKD832uvfDj,2019-06-16
DQE,1vz4dAzHABQr91JAVWVtpt,2019-06-16
Pretence,0aYUw3tTOJx4RZArmJuPFN,2019-06-16
Miles Ryan Harris,0grF4TuG5P6vtKDugNgFPj,2019-06-16
Felippe Mela,1WootqFpSST3nymCVysBMp,2019-06-16
Kairozmusic,3fkiQadGDIVruMhkY74VMd,2019-06-16
Lyrah,5JyKQ4MQ2HkU1n1BYiKMWW,2019-06-23
Mark James III,2GXXtguPuSXlRaMqJ5TJdI,2019-06-23
Briana Denea,6QSxKiTLVFphNvLBBu3Boo,2019-06-23
Meric,4nusTgVu9pDcQUXktiN9Fa,2019-06-23
J-Mous,3dmXvoc8Xftqp5EB4VdEEV,2019-06-23
Izzi Starz,0G8DcWtIwVSZ6f08YC7Whg,2019-06-23
Miic,2lVQS4uVNdkCL0mC7hpsnr,2019-06-23
Psamtik,2EoG0zaO3lItEoJb02PJ56,2019-06-23
CITYWLKR,37195HH4Ces0cQkYr4rSCU,2019-06-23
Infinity,0UhghfP2c5D1kDbC9bEFue,2019-06-23
Magentium,4Rzdt5VbbgyAFez4IaZUSP,2019-06-23
9thedawn,0MHMtktHQHzjTzPy0u23C2,2019-06-23
samson gabriel,6rZU9D3JmHu4lnHtsNbcn8,2019-06-23
Godzzira,4qUgnOzzKrBGfhm8FOVgPX,2019-06-23
VVS,1ddScnxiqBTay58jJjbJD5,2019-06-23
Anikdote,41LqrhKD3Hs6MOOFPhb59G,2019-06-23
Mattafac,4G39Big7dI2jXFyYqMM9wM,2019-06-23
BLKBRST,0ghhFgxSbGeA7afkeqEKku,2019-06-23
Svvy Sua,7pthQ9MtS35diT9NqVTdaA,2019-06-23
MegaaLyfe,2oaOQtRp7LrPRT16KexgG4,2019-06-23
Live Wright,0NUKPBvtM2zH2KWgi7FCmJ,2019-06-23
Fujative,5CCtUTL8ZGmm5MNMeKADnn,2019-06-23
Pelly,6DNxqQtVejL8GWMbCumXjB,2019-06-23
Golden Mother,2HesXr8UWsoLv8YKhWhHvw,2019-06-23
Khris Moore,0UYk5TekxRQmVd7tifvPvP,2019-06-23
Post Hoc,7HriB0cUjKWnCJDqLdpUgN,2019-06-30
Tasha Zappala,29nt3JakWZaavFuVNKAdS1,2019-06-30
Nez,6kMPYMnNKBPbWF51vInHit,2019-06-30
Glockaveli,49d1BX9BbbI1i6XfppLCFY,2019-06-30
JustMario,3k7szLHIYYB8MNMe0kAPY1,2019-06-30
Poppa Mike,2DKDTeeOm5vCi3eSeBw4ea,2019-06-30
YXani,4nJaEONhZUkwJvbDgEzYEe,2019-07-07
King Mushu,3jwEMAizyRlHi5gteMzyZ9,2019-07-07
DJ Hard2Def,3sTxCnRgsgME5jHwnxvGUk,2019-07-07
Jmuzikk,0jxr6wyskTjAuOzVVICzLT,2019-07-07
Mark Unthank,6mvfgnVlPQHmlm1AJYYFEw,2019-07-07
Lo Key,7f4oCSMrGIqpWq6ky8zvqn,2019-07-07
HEXED,42irV3kF0OQ7kYIPyySIrV,2019-07-07
Muzik Genesis,6P3oRAMxN3x6RNxltsstoW,2019-07-07
KiddSpectro,1DGtPVqb8OmRKfbBj6mF05,2019-07-07
Mithyka,5uQzTKDJV5OrPqhbfH4lBi,2019-07-07
Flyboi Mellz,2Jm4N3n64G8YnYWSpXkoAe,2019-07-07
LUCIIIUS,3dJISyTo4CfKTyJlC9729h,2019-07-07
Okane,2DsxapJZSwYwYcHBZdWD2t,2019-07-07
Triple Static,6fnvliCI1aMkAACF2F2Wj9,2019-07-07
Smooth Blaq,4RXACRx12ixbd9DgHNfe1e,2019-07-07
ARAI,1eDyy2XYcoDiJpzCEIR7bd,2019-07-07
Suahv,0p1M3RojTSMWGHCLjmyjJy,2019-07-07
Ayanna,7wE1CToQX82pNgYz58Mjk8,2019-07-07
Maur Kii,1ozAstH6NpHa1sq7xFaHhJ,2019-07-07
8ihats,5ngz9vcqdW5Xpz5yll2v8f,2019-07-07
Ashoka,5U7RLpz7bYYsg7EHCt6USL,2019-07-07
Jordan Astra,0nTUhCTsVt89nR1U5Ysub7,2019-07-07
Cera,0HsCjkY0V9yaEiiKe3Pt0F,2019-07-07
Up High,1M38AkpuNx6FLYkrqTzInC,2019-07-07
Jaye de Luminist,7L8RNJ6cJQKm7xJYaFzo1f,2019-07-07
Left Unsaid,7C8DgJyQQAb6RCBec4KHhZ,2019-07-14
Dr. Sus,44Exr2lz8xxWfJdxf9y8gH,2019-07-14
Fewie,2h3ydNyoE9fRzKxqdVDcU3,2019-07-14
Lichwood,27opvxNvk76sD6BeXsxLtQ,2019-07-14
BraveLion,7F8w7zXKkyVBXQjRZHV6Ao,2019-07-14
TheLavish,1GqG9uFZnkRityZfAFARoo,2019-07-14
DayFox,1bUb2RStB8TX4RZJLahmDl,2019-07-14
Art Supplies,3iyWL6ViRL4YdpkeH24z8D,2019-07-21
Karamar,1sFcwo7WVyieHJcVoCAcCg,2019-07-21
Dedemo,41z17nde22fGNF0JuS1yIF,2019-07-21
Truples,6U7cTTZyqtMltHtbuezfHn,2019-07-21
Infinity Cloud,1Q2at5Veb6Rj6mLLYaWlws,2019-07-21
Og Molee,0EYrO1aoqpkkX0BXBhdxL3,2019-07-21
Reverse Stereo,6ECFZqydU25uvu0JG9b5Rm,2019-07-21
Nbdy Nprtnt,2dWnvP44Jo9Y0iEJ29YsEy,2019-07-21
Capitol Jay,1taex1kY15zWF6iHa3JonH,2019-07-21
Sondrey,5V1iUSECSyJ2PZjuye18lw,2019-07-21
Will Tha Dope Boy,0uPNmZ8j4lS9cC2QBys6mW,2019-07-21
God Body Dame,0jLir0WqVtLQLpsyIzHrmL,2019-07-21
GeoVoc,3gMdONlQC3VwbDvfOKkaA4,2019-07-21
BLK Teeze,71CnmKRvwkAijZLG2HutCs,2019-07-21
Lights Out,6RQMn0Ypg6plDFRKrnLUrw,2019-07-21
Prayrain,5cWjnnnMJFGbSVqLd7eElM,2019-07-28
HARBER,31TGg0YIcWnprDAqruoJSd,2019-07-28
Young Nasaro,6pq0fQcQcKly5jWL58EBN9,2019-07-28
Slang Dogs,53ZFs1OvVgCZVEVymMqnYj,2019-07-28
Soret,3TLTd9pBuXdafG9GrKAIxG,2019-07-28
kyogre,5skAptlgoJmZB8qKS4IUwi,2019-07-28
jJ,29m4ZXLBS6V95g8sDFWRkK,2019-08-04
Griffin Stoller,1PAn2z7cLcCoRWdGpUU7Qb,2019-08-11
Kidd North,29QxVPeVTadIftgPLNbn0D,2019-08-11
D. Potts,79KYGQMEt3nEQFSeRJgNvO,2019-08-11
DJ Whacked,5IXQLcDvGcTLEWvSh5l3qQ,2019-08-11
K.ZIA,3atSqEy99wAtJLRIrFdpMY,2019-08-11
The Wyze,4bxDlW8d6ZQDrbe6YGgvIp,2019-08-11
Lil Cort,22kTCiIYQDdQnIpGTw7TgI,2019-08-11
Linah London,1CicwpN7mbAi7ljCITpnjw,2019-08-11
Laika Beats,4R6u30PMOLbNNTuR0Jl7x8,2019-08-11
Nikademis,1mbM2HRSAFPgomMnUSNSvP,2019-08-11
Armek Twentyone,5TLyEcBo4Qz5daEmDe1ClB,2019-08-11
T A Z W I Z E,6oJT13jp1443850fuopuj3,2019-08-11
G4 Golden Child,78FhHm9co6HDkKHyTJHPUv,2019-08-11
Meddie Bloom,0CuHy94261ylFprirdp16c,2019-08-11
Kicktracks,2dGFrQsjmTaLK8o8aNuAeG,2019-08-18
MARFY,2SsKyaV3V7ODwjIrznTo40,2019-08-18
Luke Helmond,7LKOsxXCrc31UnqC5HA5x5,2019-08-18
Kambell,1Lv8XvW4yjkibA1LSpb0oV,2019-08-18
AViVA,2FA25oliKamp2r2viPuXA0,2019-08-25
The Calm Prince,7D5Z9Z3Hle13POUwiTVEVW,2019-08-25
Shamanic Technology,158xIN9n794Qzt0Pi7Ur9x,2019-08-25
SAINT WKND,4vO1cl2ndGrUPSl6IYTHs6,2019-05-12
Ruck P,0SIxAAknV8iR2jHcQJ9Sfn,2019-05-12
Supertask,47qa2xx9Xlw1oGkKbMq8Zt,2019-05-12
Nymano,3BoSEarTgKiw8sHE0ixJNK,2019-05-12
Mono:Massive,2M3T0t1HvVr5Lz3MtdygpS,2019-05-12
Eli Way,0bfrSmQCGtBLJMYUNCODry,2019-05-12
Mo Anando,58CQV8VkrpijF55LjfmSRH,2019-05-12
j'san,5iMUho98faEp2w6j5p44PH,2019-05-12
Loupo,3BGYgwadMgQE4XjVDoRFdP,2019-05-12
Kendall Miles,4Z5eM7HLu4b0LAKrywoWR2,2019-05-12
Saib,6N4HlHINMvoTyAL0yhBUCk,2019-05-12
Made in M,5schXx0Ys4N52iU7On2j4c,2019-05-12
Badsummer,71RCejopsyrsmUoEdmRxT4,2019-05-12
Yasper,1axdL80XjVHdInGsJbURyt,2019-05-12
Pandrezz,65ZGdYSRT3Rmv6P7DN4XCC,2019-05-12
Through & Through,5KnnO1gTaru3vtpr8cn8Im,2019-05-12
The Cancel,2C62QiJ3Rme5no5evMD1hH,2019-05-12
Tanerélle,1r1n66Rkx4fzNCIUQhS6OH,2019-05-12
Louk,6ljotXgL1sbhiI7aiF7W8O,2019-05-12
Bonus Points,3GlCVMFRzrZ3FGtt4apejf,2019-05-12
Moods,14uVJsPC4DByeuD0cq36ez,2019-05-12
Otesla,4TcaTULxuMBvC57uafRGIE,2019-05-12
Keem the Cipher,4XyspdLDqzyfCKg5qJuJUD,2019-05-12
Ian Ewing,6QrRSfwkZsixVIgDRhpToh,2019-05-12
tusken.,43P02sF00xAIa3d9mp1n24,2019-05-12
floridomi,4I3pwCrFsOXd1laaCNzziZ,2019-05-12
Oddfish,00XnlbVSD75fXqU9zWOeQt,2019-05-12
Chris Mazuera,3Sb3oI3Xw7FcgYS262zXPE,2019-05-12
Evil Needle,37nE9g0LRDhDSIejDuPKPS,2019-05-12
Moose Dawa,4iLyC66mfowfMoMtmbsDUb,2019-05-12
baaskaT,0mvxieGhMmy9gnbYGYtnI6,2019-05-12
Joey Pecoraro,44insiIQApkRaCMIbuaISJ,2019-05-12
Toonorth,5cnRXRa8otbppSiXvfdmo3,2019-05-19
Flovry,2pLu3Ut2C3RviYZ3xUanBs,2019-05-26
J. Roosevelt,4kCBBWXeKXtikcTFHiQ2QW,2019-05-26
Joe Corfield,4PTdN7iZceYLYGvOTxwAgl,2019-05-26
Allem Iversom,6RaUtVLO8R5TsVdJIxSrq1,2019-06-02
Stan Forebee,2cg9jlWp1QRc0Sk6kTp9Ez,2019-06-02
goosetaf,46NCqFl8vhQZD77y7XkvJs,2019-06-09
